603473000,0341,3,TOTEM POLE,006,AVERAGE,1970,AVERAGE,720,2/10/2023,"$10,000"
603504000,0340,3,OAK MEADOWS,001,FAIR,1971,AVERAGE,672,7/31/2023,"$10,000"
603602000,0318,2,GREENWAY,009,AVERAGE,1980,AVERAGE,924,10/13/2023,"$37,000"
603678000,0325,2,LACAMAS,023,FAIR,1972,AVERAGE,840,4/17/2023,"$40,940"
603769000,0328,3,LEMAR                C,009,AVERAGE,1971,AVERAGE,840,11/12/2023,"$50,000"
603781000,0330,3,MOBILE RETREAT,1313 NE 143RD ST,AVERAGE,1975,AVERAGE,964,8/24/2023,"$98,000"
603880000,0345,3,VANCOUVER MOBILE,012,AVERAGE,1978,AVERAGE,728,12/15/2023,"$18,000"
603918000,0360,4,VISTA DEL RIO,178,GOOD,1980,EXCELLENT,960,10/31/2023,"$120,000"
603947000,0360,4,VISTA DEL RIO,004,VERY GOOD,1985,AVERAGE,1292,1/6/2023,"$155,000"
603990000,0360,4,VISTA DEL RIO,084,VERY GOOD,1981,AVERAGE,1786,9/14/2023,"$195,000"
604048000,0365,2,SIFTON GARDENS,016,AVERAGE,1974,AVERAGE,784,6/23/2023,"$43,500"
604052000,0303,3,B G MOB EST,1011,FAIR,1980,AVERAGE,924,12/7/2023,"$24,000"
604089000,0301,3,ACRES,409,FAIR,1993,AVERAGE,808,7/11/2023,"$13,000"
604105000,0324,2,KNOLL,042,AVERAGE,1966,AVERAGE,520,5/26/2023,"$65,000"
604107000,0319,3,HAZEL DELL,085,AVERAGE,1968,GOOD,800,11/30/2023,"$58,000"
604176000,0361,4,COLUMBIA NORTH,017,GOOD,1982,AVERAGE,1141,1/27/2023,"$159,900"
604194000,0329,3,LONE PINE,010,AVERAGE,1973,AVERAGE,648,8/9/2023,"$5,000"
604358000,0325,2,LACAMAS,013,AVERAGE,1969,AVERAGE,585,9/9/2023,"$25,000"
604398000,0314,3,FRAN MAR,026,AVERAGE,1975,AVERAGE,840,9/7/2023,"$75,000"
604446000,0325,2,LACAMAS,015,AVERAGE,1969,VERY GOOD,720,8/24/2023,"$43,000"
604457000,0319,3,HAZEL DELL,124,GOOD,1971,VERY GOOD,1380,12/15/2023,"$85,000"
604482000,0360,4,VISTA DEL RIO,167,VERY GOOD,1981,VERY GOOD,1750,12/20/2023,"$195,000"
604593000,0330,3,MOBILE RETREAT,1413 NE KNOWLES DR,AVERAGE,1971,AVERAGE,708,12/20/2023,"$30,000"
604596000,0319,3,HAZEL DELL,121,AVERAGE,1971,AVERAGE,1248,7/20/2023,"$85,300"
604600000,0314,3,FRAN MAR,006,AVERAGE,1970,AVERAGE,1152,2/24/2023,"$84,500"
604622000,0312,3,FAIR OAKS,082,AVERAGE,1981,AVERAGE,1432,7/17/2023,"$50,000"
604625000,0360,4,VISTA DEL RIO,164,VERY GOOD,1980,AVERAGE,1440,5/1/2023,"$77,500"
604683000,0308,3,COUNTRY MANOR,128,AVERAGE,1977,AVERAGE,924,11/9/2023,"$20,000"
604731000,0301,3,ACRES,102,AVERAGE,1973,AVERAGE,960,12/26/2023,"$95,000"
604783000,0327,2,LAZY Z,058,AVERAGE,1969,AVERAGE,760,5/9/2023,"$27,000"
604794000,0303,3,B G MOB EST,0608,FAIR,1972,AVERAGE,1344,2/10/2023,"$25,000"
604977000,0324,2,KNOLL,039,AVERAGE,1967,AVERAGE,660,9/6/2023,"$25,000"
604978000,0319,3,HAZEL DELL,034,AVERAGE,1969,VERY GOOD,824,2/28/2023,"$85,000"
605036000,0315,3,GOLDEN WEST,141,AVERAGE,1970,AVERAGE,828,1/18/2023,"$50,500"
605132000,0360,4,VISTA DEL RIO,196,VERY GOOD,1979,AVERAGE,1968,11/3/2023,"$145,000"
605134000,0360,4,VISTA DEL RIO,154,GOOD,1984,AVERAGE,1659,6/22/2023,"$175,000"
605155000,0361,4,COLUMBIA NORTH,083,GOOD,1986,AVERAGE,1445,11/3/2023,"$155,000"
605168000,0361,4,COLUMBIA NORTH,030,GOOD,1986,AVERAGE,1529,2/24/2023,"$185,000"
605216000,0362,4,CREEKSIDE,057,VERY GOOD,1986,AVERAGE,1506,8/7/2023,"$227,400"
605363000,0363,4,MEADOW VERDE,080,VERY GOOD,1985,AVERAGE,1852,5/25/2023,"$215,000"
605378000,0363,4,MEADOW VERDE,069,GOOD,1986,AVERAGE,1504,12/27/2023,"$162,500"
605387000,0361,4,COLUMBIA NORTH,073,GOOD,1985,AVERAGE,974,11/9/2023,"$140,000"
605418000,0363,4,MEADOW VERDE,011,GOOD,1986,AVERAGE,1507,11/10/2023,"$139,000"
605423000,0363,4,MEADOW VERDE,015,AVERAGE,1987,AVERAGE,1422,7/31/2023,"$125,000"
605437000,0360,4,VISTA DEL RIO,140,EXCELLENT,1986,GOOD,1665,2/22/2023,"$169,500"
605442000,0363,4,MEADOW VERDE,021,AVERAGE,1987,AVERAGE,1620,8/15/2023,"$126,000"
605474000,0358,2,GIBBONS CREEK,124,AVERAGE,1984,AVERAGE,1008,8/31/2023,"$80,800"
605499000,0303,3,B G MOB EST,0908,AVERAGE,1988,AVERAGE,1782,8/4/2023,"$80,000"
605529000,0363,4,MEADOW VERDE,090,AVERAGE,1987,AVERAGE,1048,8/3/2023,"$125,000"
605533000,0340,3,OAK MEADOWS,025,AVERAGE,1986,AVERAGE,1248,2/6/2023,"$110,000"
605534000,0350,3,GREAT WESTERN,069,AVERAGE,1980,AVERAGE,1440,6/9/2023,"$138,000"
605541000,0308,3,COUNTRY MANOR,048A,AVERAGE,1985,AVERAGE,974,9/15/2023,"$125,000"
605603000,0362,4,CREEKSIDE,029,GOOD,1986,AVERAGE,1508,5/5/2023,"$192,000"
605618000,0372,3,SKYRIDGE II,064,AVERAGE,1988,AVERAGE,1680,6/23/2023,"$190,000"
605623000,0363,4,MEADOW VERDE,024,AVERAGE,1987,AVERAGE,1505,3/31/2023,"$80,000"
605646000,0326,2,LAKESIDE,165,AVERAGE,1982,AVERAGE,924,12/14/2023,"$35,000"
605653000,0361,4,COLUMBIA NORTH,052,GOOD,1986,AVERAGE,1444,8/14/2023,"$225,000"
605727000,0366,4,OAK HAVEN,023,VERY GOOD,1988,AVERAGE,1856,7/24/2023,"$229,000"
605850000,0363,4,MEADOW VERDE,056,VERY GOOD,1988,AVERAGE,1228,4/21/2023,"$85,000"
605893000,0362,4,CREEKSIDE,088,VERY GOOD,1989,AVERAGE,1794,9/6/2023,"$232,000"
606295000,0308,3,COUNTRY MANOR,152A,GOOD,1987,AVERAGE,1436,1/4/2023,"$150,000"
606310000,0364,3,COUNTRY MEADOWS,031,AVERAGE,1986,AVERAGE,1188,3/9/2023,"$144,800"
606367000,0362,4,CREEKSIDE,035,EXCELLENT,1989,AVERAGE,1560,4/17/2023,"$205,000"
606380000,0315,3,GOLDEN WEST,065,AVERAGE,1989,AVERAGE,924,3/22/2023,"$60,000"
606393000,0303,3,B G MOB EST,0131,FAIR,1989,AVERAGE,924,2/28/2023,"$47,500"
606467000,0321,3,HILLCREST,028,AVERAGE,1989,VERY GOOD,924,8/17/2023,"$90,000"
606487000,0363,4,MEADOW VERDE,065,GOOD,1986,GOOD,1507,12/28/2023,"$54,000"
606503000,0363,4,MEADOW VERDE,026,GOOD,1987,AVERAGE,1515,9/22/2023,"$172,000"
606504000,0363,4,MEADOW VERDE,032,GOOD,1987,AVERAGE,1505,12/8/2023,"$123,630"
606538000,0308,3,COUNTRY MANOR,054,GOOD,1989,AVERAGE,1296,3/13/2023,"$130,000"
606555000,0319,3,HAZEL DELL,043,AVERAGE,1989,AVERAGE,1239,12/14/2023,"$141,600"
606587000,0345,3,VANCOUVER MOBILE,048,FAIR,1974,AVERAGE,784,11/15/2023,"$11,000"
606610000,0362,4,CREEKSIDE,104,GOOD,1990,AVERAGE,1178,2/10/2023,"$168,115"
606664000,0358,2,GIBBONS CREEK,117,FAIR,1990,AVERAGE,855,2/7/2023,"$20,000"
606675000,0314,3,FRAN MAR,014,FAIR,1985,AVERAGE,840,3/1/2023,"$10,000"
606688000,0319,3,HAZEL DELL,051,AVERAGE,1987,AVERAGE,672,8/14/2023,"$41,785"
606786000,0368,3,OAK CREEK,006,VERY GOOD,1989,EXCELLENT,1477,9/8/2023,"$179,000"
606840000,0360,4,VISTA DEL RIO,011,GOOD,1989,AVERAGE,1526,5/16/2023,"$185,000"
606911000,0308,3,COUNTRY MANOR,139,GOOD,1991,AVERAGE,1171,5/22/2023,"$90,000"
606918000,0360,4,VISTA DEL RIO,114,EXCELLENT,1991,AVERAGE,1752,10/2/2023,"$220,000"
606920000,0368,3,OAK CREEK,030,GOOD,1990,AVERAGE,1414,8/17/2023,"$187,000"
606934000,0360,4,VISTA DEL RIO,134,GOOD,1989,AVERAGE,1795,4/25/2023,"$199,000"
606936000,0360,4,VISTA DEL RIO,137,VERY GOOD,1990,EXCELLENT,1805,6/1/2023,"$199,999"
607016000,0303,3,B G MOB EST,0302,AVERAGE,1991,AVERAGE,1057,3/8/2023,"$40,000"
607062000,0368,3,OAK CREEK,004,AVERAGE,1991,VERY GOOD,1530,5/19/2023,"$79,500"
607064000,0366,4,OAK HAVEN,046,GOOD,1991,AVERAGE,1404,9/21/2023,"$220,000"
607095000,0349,2,VALLEY,001,GOOD,1991,AVERAGE,1456,3/20/2023,"$189,900"
607108000,0321,3,HILLCREST,015,AVERAGE,1991,AVERAGE,840,7/17/2023,"$96,000"
607111000,0360,4,VISTA DEL RIO,113,VERY GOOD,1990,AVERAGE,1643,8/15/2023,"$210,500"
607139000,0303,3,B G MOB EST,0402,GOOD,1990,AVERAGE,1512,12/14/2023,"$129,900"
607178000,0317,3,GREEN MOUNTAIN,014,AVERAGE,1993,AVERAGE,1080,9/12/2023,"$59,400"
607192000,0360,4,VISTA DEL RIO,112,VERY GOOD,1991,AVERAGE,1774,1/26/2023,"$205,000"
607290000,0369,3,SUNRISE ACRES,031,AVERAGE,1992,AVERAGE,1296,6/15/2023,"$106,000"
607382000,0369,3,SUNRISE ACRES,024,AVERAGE,1992,EXCELLENT,924,2/14/2023,"$40,000"
607383000,0303,3,B G MOB EST,1107,GOOD,1991,AVERAGE,949,8/18/2023,"$85,000"
607384000,0366,4,OAK HAVEN,053,GOOD,1991,AVERAGE,1507,1/26/2023,"$160,000"
607410000,0370,3,NORTH SHORES,046,GOOD,1992,AVERAGE,1188,1/17/2023,"$137,900"
607430000,0368,3,OAK CREEK,028,AVERAGE,1992,AVERAGE,1296,3/6/2023,"$69,500"
607507000,0366,4,OAK HAVEN,060,GOOD,1992,AVERAGE,1412,10/26/2023,"$178,973"
607518000,0345,3,VANCOUVER MOBILE,026,AVERAGE,1993,AVERAGE,798,12/15/2023,"$78,000"
607545000,0372,3,SKYRIDGE II,125,AVERAGE,1992,AVERAGE,1296,3/9/2023,"$89,500"
607568000,0370,3,NORTH SHORES,044,GOOD,1993,AVERAGE,1413,11/14/2023,"$159,000"
607585000,0372,3,SKYRIDGE II,121,AVERAGE,1992,AVERAGE,1188,8/22/2023,"$147,000"
607631000,0326,2,LAKESIDE,135,AVERAGE,1991,AVERAGE,924,5/15/2023,"$66,000"
607649000,0370,3,NORTH SHORES,035,AVERAGE,1995,AVERAGE,1172,5/30/2023,"$140,000"
607652000,0372,3,SKYRIDGE II,114,AVERAGE,1993,AVERAGE,1188,8/22/2023,"$20,000"
607659000,0368,3,OAK CREEK,015,GOOD,1993,AVERAGE,1156,11/21/2023,"$65,500"
607675000,0370,3,NORTH SHORES,055,AVERAGE,1993,GOOD,1296,1/1/2023,"$140,000"
607711000,0372,3,SKYRIDGE II,060,AVERAGE,1993,AVERAGE,1402,7/10/2023,"$140,000"
607726000,0374,4,CASCADE PARK,010,GOOD,1994,AVERAGE,1140,2/28/2023,"$145,000"
607747000,0370,3,NORTH SHORES,027,AVERAGE,1995,GOOD,1177,3/31/2023,"$139,550"
607751000,0370,3,NORTH SHORES,060,GOOD,1994,AVERAGE,1404,10/30/2023,"$149,550"
607772000,0379,3,CASTLE TREE I,012,GOOD,1995,AVERAGE,1188,8/18/2023,"$149,000"
607786000,0374,4,CASCADE PARK,164,AVERAGE,1995,AVERAGE,1188,11/8/2023,"$131,900"
607801000,0372,3,SKYRIDGE II,130,GOOD,1995,AVERAGE,1684,4/26/2023,"$175,000"
607805000,0362,4,CREEKSIDE,095,VERY GOOD,1991,AVERAGE,1311,9/13/2023,"$210,000"
607811000,0372,3,SKYRIDGE II,095,AVERAGE,1996,AVERAGE,1100,12/18/2023,"$82,000"
607813000,0374,4,CASCADE PARK,143,VERY GOOD,1993,AVERAGE,1774,5/1/2023,"$179,900"
607836000,0373,4,IDYLWOOD,024,AVERAGE,1994,AVERAGE,1296,9/20/2023,"$120,000"
607876000,0374,4,CASCADE PARK,136,GOOD,1994,AVERAGE,1329,10/11/2023,"$35,406"
607880000,0374,4,CASCADE PARK,019,GOOD,1993,AVERAGE,1310,1/31/2023,"$150,000"
607898000,0374,4,CASCADE PARK,005,GOOD,1996,AVERAGE,1292,5/1/2023,"$152,500"
607899000,0374,4,CASCADE PARK,141,GOOD,1993,GOOD,1471,5/22/2023,"$164,000"
607910000,0372,3,SKYRIDGE II,109,AVERAGE,1994,GOOD,1188,9/18/2023,"$150,000"
607963000,0314,3,FRAN MAR,030,AVERAGE,1993,AVERAGE,942,12/7/2023,"$35,000"
607971000,0366,4,OAK HAVEN,081,GOOD,1994,AVERAGE,1643,8/18/2023,"$222,400"
607980000,0374,4,CASCADE PARK,016,VERY GOOD,1994,GOOD,1439,1/3/2023,"$160,580"
608125000,0366,4,OAK HAVEN,080,GOOD,1994,VERY GOOD,1420,2/22/2023,"$195,000"
608126000,0366,4,OAK HAVEN,066,GOOD,1994,VERY GOOD,1292,1/3/2023,"$135,000"
608159000,0370,3,NORTH SHORES,004,GOOD,1995,AVERAGE,1848,11/3/2023,"$127,500"
608250000,0366,4,OAK HAVEN,067,VERY GOOD,1994,AVERAGE,1493,3/10/2023,"$169,000"
608284000,0372,3,SKYRIDGE II,083,GOOD,1995,AVERAGE,1825,3/31/2023,"$176,500"
608288000,0374,4,CASCADE PARK,086,VERY GOOD,1995,AVERAGE,1508,7/31/2023,"$95,000"
608394000,0374,4,CASCADE PARK,047,GOOD,1994,GOOD,1620,10/23/2023,"$175,000"
608396000,0379,3,CASTLE TREE I,013,VERY GOOD,1995,AVERAGE,1682,12/20/2023,"$203,000"
608408000,0374,4,CASCADE PARK,101,VERY GOOD,1995,GOOD,1326,8/16/2023,"$179,900"
608564000,0372,3,SKYRIDGE II,072,AVERAGE,1996,AVERAGE,1120,8/16/2023,"$66,000"
608568000,0372,3,SKYRIDGE II,088,AVERAGE,1994,VERY GOOD,1080,10/19/2023,"$69,900"
608581000,0375,3,CYPRESS POINT,008,AVERAGE,1995,AVERAGE,1518,6/7/2023,"$134,000"
608586000,0312,3,FAIR OAKS,094,AVERAGE,1993,AVERAGE,933,7/6/2023,"$69,000"
608587000,0376,3_SP,COVINGTON ESTATES,025,AVERAGE,1995,AVERAGE,1564,6/13/2023,"$115,000"
608605000,0375,3,CYPRESS POINT,046,VERY GOOD,1995,AVERAGE,1188,11/7/2023,"$169,900"
608764000,0376,3_SP,COVINGTON ESTATES,002,AVERAGE,1996,AVERAGE,1114,4/6/2023,"$130,000"
608766000,0379,3,CASTLE TREE I,006,AVERAGE,1996,AVERAGE,1456,2/21/2023,"$160,000"
608801000,0373,4,IDYLWOOD,035,GOOD,1996,AVERAGE,918,10/9/2023,"$15,349"
610017000,0375,3,CYPRESS POINT,018,GOOD,1996,AVERAGE,1289,5/22/2023,"$119,000"
610057000,0303,3,B G MOB EST,0112,AVERAGE,1988,FAIR,924,6/15/2023,"$15,000"
610074000,0374,4,CASCADE PARK,144,VERY GOOD,1993,AVERAGE,1568,12/12/2023,"$135,000"
610140000,0379,3,CASTLE TREE I,011,GOOD,1997,AVERAGE,1456,5/17/2023,"$192,000"
610146000,0375,3,CYPRESS POINT,032,AVERAGE,1997,AVERAGE,1512,8/18/2023,"$95,000"
610161000,0375,3,CYPRESS POINT,020,GOOD,1997,AVERAGE,1021,7/13/2023,"$155,000"
610216000,0368,3,OAK CREEK,027,GOOD,1996,AVERAGE,1560,2/21/2023,"$160,000"
610253000,0313,3_SP,MARIAHS PLACE,014,GOOD,1997,GOOD,1293,6/16/2023,"$197,000"
610339000,0315,3,GOLDEN WEST,011,AVERAGE,1997,AVERAGE,790,9/28/2023,"$15,000"
610347000,0308,3,COUNTRY MANOR,016,AVERAGE,1997,AVERAGE,1232,7/21/2023,"$147,500"
610402000,0374,4,CASCADE PARK,084,EXCELLENT,1997,GOOD,1603,8/7/2023,"$175,000"
610559000,0374,4,CASCADE PARK,114,GOOD,1997,AVERAGE,1485,11/7/2023,"$135,000"
610588000,0374,4,CASCADE PARK,049,VERY GOOD,1998,VERY GOOD,1357,6/7/2023,"$163,000"
610600000,0384,3_SP,ROSE VALLEY,007,AVERAGE,1999,AVERAGE,1561,12/7/2023,"$190,000"
610617000,0303,3,B G MOB EST,106,AVERAGE,1996,AVERAGE,924,9/22/2023,"$74,950"
610625000,0374,4,CASCADE PARK,058,EXCELLENT,1998,AVERAGE,1611,7/27/2023,"$195,000"
610693000,0384,3_SP,ROSE VALLEY,006,VERY GOOD,1998,AVERAGE,1248,3/22/2023,"$190,000"
610753000,0320,3,HIDDEN VILLAGE,025,FAIR,1972,AVERAGE,840,1/30/2023,"$20,000"
610802000,0303,3,B G MOB EST,107,GOOD,1995,AVERAGE,858,5/1/2023,"$94,500"
610886000,0348,2,WOODLAND,043,GOOD,2000,AVERAGE,1000,11/22/2023,"$89,900"
610902000,0357,4,CREEKSIDE 3,180,GOOD,1999,GOOD,1673,8/15/2023,"$205,000"
610933000,0347,3,WESTERN MANOR,008,GOOD,2001,AVERAGE,1296,10/6/2023,"$106,000"
611023000,0302,2,AMBOY,016,AVERAGE,2001,AVERAGE,560,6/30/2023,"$21,500"
611049000,0317,3,GREEN MOUNTAIN,018,AVERAGE,2002,AVERAGE,1188,7/28/2023,"$129,900"
611069000,0327,2,LAZY Z,049,AVERAGE,1990,AVERAGE,1188,4/19/2023,"$105,000"
611109000,0374,4,CASCADE PARK,051,EXCELLENT,1999,AVERAGE,1744,2/28/2023,"$182,000"
611170000,0329,3,LONE PINE,116,AVERAGE,1998,AVERAGE,1296,6/25/2023,"$80,000"
611215000,0382,3_SP,COUGAR RIDGE,009,GOOD,2003,AVERAGE,1566,8/23/2023,"$179,000"
611244000,0319,3,HAZEL DELL,21,GOOD,1994,AVERAGE,1087,5/5/2023,"$155,000"
611266000,0309,3,DOGWOOD,015,AVERAGE,1989,AVERAGE,1188,8/10/2023,"$114,000"
611392000,0310,3,EL SHABRAL,001,AVERAGE,2005,AVERAGE,728,9/27/2023,"$48,500"
611433000,0357,4,CREEKSIDE 3,175,GOOD,2006,AVERAGE,1404,9/26/2023,"$222,499"
611479000,0357,4,CREEKSIDE 3,165,VERY GOOD,2006,GOOD,1591,8/8/2023,"$170,000"
611484000,0357,4,CREEKSIDE 3,184,VERY GOOD,2006,AVERAGE,1782,6/22/2023,"$207,000"
